,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
7770,1340484,ETH,25.82049999999964,-0.8937396000000001,25166.140296832054,0.0,25166.140296832054,1.0,-2.825,1581.84,0.0,1572.7,close_trailing_long,0.0,0.0
7771,1340526,ETH,0.0,-0.8896331399999999,25165.250663692055,0.0,25165.250663692055,1.0,2.83,1571.79,2.83,1571.79,entry_initial_normal_long,0.17675825126660583,0.17675825126660583
7772,1341264,ETH,40.157700000000155,-0.8976646800000001,25204.510699012055,0.0,25204.510699012055,1.0,-2.83,1585.98,0.0,1571.79,close_trailing_long,0.0,0.0
7773,1341345,ETH,0.0,-0.8908462600000001,25203.619852752054,0.0,25203.619852752054,1.0,2.809,1585.7,2.809,1585.7,entry_initial_normal_long,0.17672982397064801,0.17672982397064801
7774,1341358,ETH,41.011399999999746,-0.89904854,25243.732204212054,0.0,25243.732204212054,1.0,-2.809,1600.3,0.0,1585.7,close_trailing_long,0.0,0.0
7775,1341390,ETH,0.0,-0.8923253680000001,25242.839878844054,0.0,25242.839878844054,1.0,2.794,1596.86,2.794,1596.86,entry_initial_normal_long,0.176748213014625,0.176748213014625
7776,1341410,ETH,8.382,-0.894001768,25250.327877076055,0.0,25250.327877076055,1.0,-2.794,1599.86,0.0,1596.86,close_trailing_long,0.0,0.0
7777,1341432,ETH,0.0,-0.89257122,25249.435305856055,0.0,25249.435305856055,1.0,2.79,1599.59,2.79,1599.59,entry_initial_normal_long,0.17675072911293735,0.17675072911293735
7778,1341439,ETH,17.493299999999948,-0.8960698800000001,25266.032535976054,0.0,25266.032535976054,1.0,-2.79,1605.86,0.0,1599.59,close_trailing_long,0.0,0.0
7779,1341443,ETH,0.0,-0.8929318180000001,25265.139604158052,0.0,25265.139604158052,1.0,2.789,1600.81,2.789,1600.81,entry_initial_normal_long,0.17671222720119945,0.17671222720119945
7780,1341448,ETH,16.008860000000027,-0.89613359,25280.25233056805,0.0,25280.25233056805,1.0,-2.789,1606.55,0.0,1600.81,close_trailing_long,0.0,0.0
7781,1341451,ETH,0.0,-0.893489618,25279.35884095005,0.0,25279.35884095005,1.0,2.789,1601.81,2.789,1601.81,entry_initial_normal_long,0.1767231565526566,0.1767231565526566
7782,1341459,ETH,33.32855000000013,-0.9001553280000001,25311.78723562205,0.0,25311.78723562205,1.0,-2.789,1613.76,0.0,1601.81,close_trailing_long,0.0,0.0
7783,1341461,ETH,0.0,-0.8947890180000001,25310.89244660405,0.0,25310.89244660405,1.0,2.791,1602.99,2.791,1602.99,entry_initial_normal_long,0.1767596737032584,0.1767596737032584
7784,1341893,ETH,0.0,-1.20644376,25309.686002844053,0.0,25309.686002844053,1.0,3.94,1531.02,6.731,1560.86226266528,entry_trailing_normal_long,0.41510447378997195,0.41510447378997195
7785,1342640,ETH,0.0,-2.8746035579999996,25306.811399286053,0.0,25306.811399286053,1.0,9.501,1512.79,16.232,1532.7243518974865,entry_trailing_normal_long,0.9831021888716442,0.9831021888716442
7786,1343055,ETH,153.32176000000055,-5.006500688,25455.126658598052,0.0,25455.126658598052,1.0,-16.232,1542.17,0.0,1532.7243518974865,close_trailing_long,0.0,0.0
7787,1343124,ETH,0.0,-0.899813388,25454.22684521005,0.0,25454.22684521005,1.0,2.911,1545.54,2.911,1545.54,entry_initial_normal_long,0.17675127071662086,0.17675127071662086
7788,1343225,ETH,11.149129999999788,-0.902043214,25464.47393199605,0.0,25464.47393199605,1.0,-2.911,1549.37,0.0,1545.54,close_trailing_long,0.0,0.0
7789,1343255,ETH,0.0,-0.90000624,25463.57392575605,0.0,25463.57392575605,1.0,2.901,1551.2,2.901,1551.2,entry_initial_normal_long,0.17672425768357208,0.17672425768357208
7790,1343273,ETH,58.36811999999968,-0.9116798639999999,25521.03036589205,0.0,25521.03036589205,1.0,-2.901,1571.32,0.0,1551.2,close_trailing_long,0.0,0.0
7791,1343375,ETH,0.0,-0.9019352940000002,25520.128430598048,0.0,25520.128430598048,1.0,2.847,1584.01,2.847,1584.01,entry_initial_normal_long,0.17671057111895258,0.17671057111895258
7792,1343385,ETH,14.633580000000284,-0.9048620100000001,25533.85714858805,0.0,25533.85714858805,1.0,-2.847,1589.15,0.0,1584.01,close_trailing_long,0.0,0.0
7793,1343400,ETH,0.0,-0.902441016,25532.95470757205,0.0,25532.95470757205,1.0,2.844,1586.57,2.844,1586.57,entry_initial_normal_long,0.17672083515903705,0.17672083515903705
7794,1343557,ETH,7.849439999999974,-0.904010904,25539.90013666805,0.0,25539.90013666805,1.0,-2.844,1589.33,0.0,1586.57,close_trailing_long,0.0,0.0
7795,1343573,ETH,0.0,-0.9026429720000002,25538.99749369605,0.0,25538.99749369605,1.0,2.849,1584.14,2.849,1584.14,entry_initial_normal_long,0.17671855996360178,0.17671855996360178
7796,1343851,ETH,7.8632399999999745,-0.9042156200000002,25545.95651807605,0.0,25545.95651807605,1.0,-2.849,1586.9,0.0,1584.14,close_trailing_long,0.0,0.0
7797,1343976,ETH,0.0,-0.903089,25545.05342907605,0.0,25545.05342907605,1.0,2.831,1595.0,2.831,1595.0,entry_initial_normal_long,0.17676396773006556,0.17676396773006556
7798,1343997,ETH,13.985140000000154,-0.9058860280000002,25558.13268304805,0.0,25558.13268304805,1.0,-2.831,1599.94,0.0,1595.0,close_trailing_long,0.0,0.0
7799,1344005,ETH,0.0,-0.9032645220000001,25557.22941852605,0.0,25557.22941852605,1.0,2.831,1595.31,2.831,1595.31,entry_initial_normal_long,0.1767140927539738,0.1767140927539738
7800,1344010,ETH,32.981150000000255,-0.909860752,25589.30070777405,0.0,25589.30070777405,1.0,-2.831,1606.96,0.0,1595.31,close_trailing_long,0.0,0.0
7801,1344042,ETH,0.0,-0.904446452,25588.39626132205,0.0,25588.39626132205,1.0,2.821,1603.06,2.821,1603.06,entry_initial_normal_long,0.17672980415875247,0.17672980415875247
7802,1344059,ETH,57.46377000000034,-0.915939206,25644.94409211605,0.0,25644.94409211605,1.0,-2.821,1623.43,0.0,1603.06,close_trailing_long,0.0,0.0
7803,1344163,ETH,0.0,-0.9064093500000001,25644.03768276605,0.0,25644.03768276605,1.0,2.775,1633.17,2.775,1633.17,entry_initial_normal_long,0.17672906295274007,0.17672906295274007
7804,1344246,ETH,12.737249999999772,-0.9089568,25655.86597596605,0.0,25655.86597596605,1.0,-2.775,1637.76,0.0,1633.17,close_trailing_long,0.0,0.0
7805,1344247,ETH,0.0,-0.9068816279999999,25654.95909433805,0.0,25654.95909433805,1.0,2.774,1634.61,2.774,1634.61,entry_initial_normal_long,0.17674587292562574,0.17674587292562574
7806,1345111,ETH,0.0,-1.2292010720000002,25653.72989326605,0.0,25653.72989326605,1.0,3.916,1569.46,6.69,1596.4743647234677,entry_trailing_normal_long,0.4163298492826006,0.4163298492826006
7807,1346305,ETH,0.0,-2.905994352,25650.82389891405,0.0,25650.82389891405,1.0,9.444,1538.54,16.134,1562.562616834015,entry_trailing_normal_long,0.9828294544982357,0.9828294544982357
7808,1346405,ETH,90.6308600000032,-5.060203224,25736.39455569005,0.0,25736.39455569005,1.0,-16.134,1568.18,0.0,1562.562616834015,close_trailing_long,0.0,0.0
7809,1346471,ETH,0.0,-0.909724074,25735.48483161605,0.0,25735.48483161605,1.0,2.913,1561.49,2.913,1561.49,entry_initial_normal_long,0.17674508173290826,0.17674508173290826
7810,1346704,ETH,19.080149999999865,-0.913540104,25753.65144151205,0.0,25753.65144151205,1.0,-2.913,1568.04,0.0,1561.49,close_trailing_long,0.0,0.0
7811,1346850,ETH,0.0,-0.9101721620000001,25752.741269350052,0.0,25752.741269350052,1.0,2.831,1607.51,2.831,1607.51,entry_initial_normal_long,0.1767136462251599,0.1767136462251599
7812,1347074,ETH,32.499880000000054,-0.9166721379999999,25784.324477212052,0.0,25784.324477212052,1.0,-2.831,1618.99,0.0,1607.51,close_trailing_long,0.0,0.0
7813,1347122,ETH,0.0,-0.91139064,25783.41308657205,0.0,25783.41308657205,1.0,2.829,1610.8,2.829,1610.8,entry_initial_normal_long,0.17673971962902196,0.17673971962902196
7814,1347143,ETH,14.739090000000104,-0.914338458,25797.23783811405,0.0,25797.23783811405,1.0,-2.829,1616.01,0.0,1610.8,close_trailing_long,0.0,0.0
7815,1347144,ETH,0.0,-0.911814926,25796.326023188052,0.0,25796.326023188052,1.0,2.827,1612.69,2.827,1612.69,entry_initial_normal_long,0.1767334862298567,0.1767334862298567
7816,1347315,ETH,7.943869999999846,-0.9134037,25803.35648948805,0.0,25803.35648948805,1.0,-2.827,1615.5,0.0,1612.69,close_trailing_long,0.0,0.0
7817,1347335,ETH,0.0,-0.9120912080000001,25802.44439828005,0.0,25802.44439828005,1.0,2.839,1606.36,2.839,1606.36,entry_initial_normal_long,0.1767451164550903,0.1767451164550903
7818,1347365,ETH,7.949200000000516,-0.913681048,25809.479917232053,0.0,25809.479917232053,1.0,-2.839,1609.16,0.0,1606.36,close_trailing_long,0.0,0.0
7819,1347366,ETH,0.0,-0.912261548,25808.56765568405,0.0,25808.56765568405,1.0,2.839,1606.66,2.839,1606.66,entry_initial_normal_long,0.1767361831486771,0.1767361831486771
7820,1347581,ETH,11.441169999999923,-0.9145497820000001,25819.09427590205,0.0,25819.09427590205,1.0,-2.839,1610.69,0.0,1606.66,close_trailing_long,0.0,0.0
7821,1347589,ETH,0.0,-0.91269648,25818.18157942205,0.0,25818.18157942205,1.0,2.844,1604.6,2.844,1604.6,entry_initial_normal_long,0.17675460163458015,0.17675460163458015
7822,1347648,ETH,22.979520000000438,-0.917292384,25840.24380703805,0.0,25840.24380703805,1.0,-2.844,1612.68,0.0,1604.6,close_trailing_long,0.0,0.0
